doctor_id,department,shift_hours,historical_workload_patients_per_shift,current_appointments,department_demand_index,future_availability_score
115,Cardiology,8,43,20,0.7062160225208961,0.3935532811331648
121,Cardiology,12,27,28,0.6238852292196936,0.22406032892080752
162,Neurology,12,43,22,0.1301809618752662,0.6813737243796815
145,General Medicine,24,27,0,0.15544622283891577,1.0
144,Cardiology,24,49,17,0.3347132339976946,0.829190364580839
140,Cardiology,12,40,17,0.7703735789288804,0.4727261197263785
124,Emergency,8,29,7,0.21415249005444156,0.8400716493575416
149,Neurology,8,45,25,0.2842966909525552,0.39065124013524916
166,Cardiology,12,19,21,0.9168637553819847,0.4103256461839707
151,Cardiology,12,12,13,0.5915237541421855,0.5067450149442012
185,Pediatrics,12,30,28,0.6587646782294979,0.2736067825089782
130,General Medicine,8,45,12,0.5101895308285715,0.6972884417767811
136,Cardiology,24,19,14,0.3697938914688067,0.7460527604000211
121,Emergency,24,16,14,0.3242172567906891,0.8270326323014789
126,Cardiology,8,31,12,0.6302976276352166,0.44440535247142177
101,General Medicine,24,32,3,0.5238777669408293,0.6590635177199724
121,Cardiology,12,21,3,0.4627298112310094,0.7229292861559319
152,Orthopedics,12,48,4,0.7249466479189095,0.7025083835671626
116,Cardiology,8,22,2,0.46373874240429147,0.5707211843354666
155,Neurology,8,49,11,0.13305734284276693,0.7612559346956658
183,General Medicine,12,22,29,0.8557029400041075,0.36332150655799805
187,General Medicine,12,42,19,0.38656309683013046,0.5196588895414501
130,Orthopedics,8,40,11,0.9517615614256719,0.4371886055863736
142,Neurology,8,37,19,0.8916022839796437,0.3034760017679562
171,Neurology,12,28,6,0.31052461981882956,0.714104900317445
152,General Medicine,12,30,6,0.9689239134049993,0.5227009885666519
104,Emergency,24,41,0,0.8682046835175325,0.6513081467715834
101,Cardiology,24,35,11,0.9865148082870331,0.4495536370862969
158,Neurology,12,22,2,0.7101536096269723,0.6561306579396797
103,Cardiology,8,38,14,0.9376540743198181,0.36009585387049936
198,Cardiology,24,16,8,0.7210838098465433,0.6902652181192459
133,Emergency,24,35,21,0.869584051405802,0.7098777318972929
166,Emergency,12,15,21,0.6493863634114662,0.3809237106557531
183,Neurology,8,41,19,0.936256935321966,0.40459700358210765
172,Neurology,8,45,25,0.5662782150665112,0.21498906350872266
105,General Medicine,12,32,8,0.7629118530932121,0.5945848603681362
157,Orthopedics,8,20,13,0.9252644068838601,0.4780626921595212
146,Cardiology,12,30,27,0.48015110686951123,0.5144785347248825
104,General Medicine,8,28,2,0.12376186741325032,0.677529791001557
160,Cardiology,12,43,7,0.20174240254370646,0.9403639344060805
155,Emergency,8,44,28,0.9747202975749413,0.11744345733885686
134,Emergency,12,40,5,0.8858822871014499,0.527528057677673
194,General Medicine,12,38,11,0.5350756958167028,0.6353859899476781
112,Neurology,8,15,1,0.9648094708614857,0.6380543236307593
125,Orthopedics,12,45,2,0.26704499119805986,0.92679000410153
185,Orthopedics,24,40,13,0.1998697307474751,0.8937592045882359
195,Emergency,8,41,16,0.6412960701237832,0.37197257231086556
163,Emergency,12,49,2,0.44390826733130273,0.79621139506567
178,Orthopedics,8,29,3,0.405792672361306,0.697116342219954
110,Orthopedics,8,31,14,0.7607367056483303,0.509833513384758
161,Neurology,12,12,29,0.23501182142826352,0.519086061499343
179,Orthopedics,24,17,21,0.8006041205111042,0.5921550946490608
146,Cardiology,8,28,25,0.4235046543407769,0.31045377234032684
169,Orthopedics,24,40,29,0.9880638021628573,0.4320932104907264
174,Pediatrics,24,41,6,0.8278714782087262,0.612176246683239
157,Orthopedics,12,24,18,0.6816012058882862,0.3809822583422399
109,Emergency,12,48,13,0.30650164294069504,0.8239854023192198
115,Emergency,8,40,15,0.9607838140125766,0.40128681955700735
111,Pediatrics,12,12,26,0.12961903579039016,0.4962363993850468
170,Cardiology,8,41,12,0.30101480200840064,0.5726489846590423
190,Orthopedics,8,19,22,0.13309813813340882,0.4747973237463239
187,Orthopedics,24,37,28,0.9698645617676377,0.568757975017175
149,Pediatrics,12,36,19,0.8843045676814234,0.4954914353017489
114,Neurology,12,49,16,0.9568968992212626,0.43889837569274837
158,Neurology,8,40,16,0.7435314871899303,0.24442832106339082
169,Cardiology,24,43,23,0.12468165921711842,0.8520291009798787
161,Orthopedics,12,14,9,0.9383518362930711,0.5290628527109213
182,Orthopedics,24,20,6,0.4788574945127352,0.7364639147904233
171,Orthopedics,24,16,19,0.4313807821492708,0.840873368566913
161,Emergency,8,17,16,0.3557191266456874,0.5377195793957752
199,General Medicine,12,26,21,0.3581180445553518,0.7123479228922733
149,Neurology,12,48,26,0.8205656968170225,0.3100190966815634
176,General Medicine,12,23,11,0.33074153053221733,0.6446489850427738
153,Pediatrics,24,33,10,0.2999458516946654,0.6929282968314889
153,General Medicine,12,39,9,0.7282176650549684,0.5882280108775484
196,Emergency,8,24,22,0.3587167594366114,0.44845769913481726
195,Emergency,24,13,21,0.11181784388776825,0.7285454822421652
127,Neurology,12,22,27,0.9385897483689905,0.19618602968789856
150,Orthopedics,24,14,21,0.38220749828514844,0.833429281343894
173,Cardiology,24,40,7,0.7879397066812888,0.7152886025754422
132,General Medicine,24,21,29,0.5220885945893344,0.7929885679827455
100,Pediatrics,8,39,14,0.2206718367008133,0.4875238934126979
184,Neurology,12,19,21,0.695735414626244,0.6300213439654763
168,Cardiology,12,39,17,0.3084038442670098,0.5854115699364647
100,Neurology,24,35,22,0.3591260874415285,0.5873190636014836
154,Neurology,12,15,12,0.12916572765636508,0.8233601041177543
184,Neurology,24,36,25,0.11476301510233627,0.6118661756811155
188,Neurology,24,29,15,0.5622575114929212,0.789675602293811
183,Orthopedics,24,37,29,0.15201541799422238,0.775148354535125
144,Emergency,8,29,12,0.2884758148038321,0.589255256159127
172,General Medicine,12,21,3,0.9314264365903906,0.6901452874812124
179,Neurology,24,30,10,0.17456991274133693,0.8541218168268224
191,Cardiology,12,39,26,0.36171054875952924,0.5338587212650623
139,General Medicine,8,19,18,0.7538753459243523,0.423684565443714
160,Cardiology,8,14,7,0.8958925787171407,0.44732344232073223
135,Cardiology,24,46,9,0.14159003456586347,0.7815899546616932
123,Emergency,8,17,11,0.2668955674684056,0.6739471164733079
179,Emergency,8,39,27,0.4490950961242818,0.1789514937656739
113,Cardiology,8,26,20,0.42489481168278187,0.4120021578086576
197,Orthopedics,8,12,19,0.35967316132489524,0.3997450710149183
187,Emergency,8,30,10,0.3180768312890898,0.6540809035952332
174,Emergency,8,25,19,0.3417929512948402,0.41734275916382735
199,Orthopedics,12,41,20,0.22008301949096049,0.627862838205724
100,Neurology,8,36,27,0.24699396028342704,0.49770344219237383
146,Emergency,12,15,3,0.6460902098370338,0.6298166960773252
175,General Medicine,24,25,18,0.362972009584583,0.7807372894289294
120,Cardiology,8,12,19,0.4597167433385694,0.27899600798304636
172,Cardiology,8,49,9,0.470769751635684,0.6099601440505915
138,Orthopedics,12,29,14,0.19876374703991936,0.6629984362969276
102,Cardiology,8,49,12,0.8375444108708378,0.44576313233050213
115,Pediatrics,12,16,12,0.9607237009052804,0.41046029885820656
167,Cardiology,12,20,20,0.3371876715630794,0.7015675555452908
125,Orthopedics,8,38,27,0.3649691671436005,0.31235450218328903
153,Orthopedics,24,12,17,0.7238384318963934,0.7167094513489414
112,Orthopedics,24,30,6,0.17252954311187452,0.6842756976311779
160,General Medicine,24,41,29,0.9165906421946863,0.4561352812939303
119,Pediatrics,12,39,13,0.2085303765084331,0.7675199649220947
182,Emergency,12,48,4,0.758856223819388,0.5529769584983926
126,Neurology,8,20,8,0.36236356833355654,0.7051643637725277
101,Cardiology,12,26,29,0.39093824645225494,0.5293407075664013
109,General Medicine,24,34,21,0.22676018075893953,0.8867357249273896
159,Emergency,8,34,26,0.6817040460936604,0.21127475034752785
188,Orthopedics,24,18,16,0.8154949250827882,0.5298665906934189
118,Emergency,8,38,24,0.9552174179248745,0.10777440405018449
114,Emergency,24,24,4,0.39839449116839387,0.8206188571960678
146,Pediatrics,8,28,15,0.6590628191654442,0.3615481591250455
123,Orthopedics,24,24,8,0.4734936534532179,0.8356513237540119
115,General Medicine,12,48,16,0.6020593054667076,0.3968888143065892
180,General Medicine,24,44,29,0.2466385563043902,0.7136312440949081
159,Orthopedics,8,49,17,0.6235776019424311,0.2938600614407272
179,Cardiology,24,22,2,0.8641740423068621,0.6370232219190972
181,General Medicine,12,25,27,0.8772878387975719,0.39242545659627415
148,General Medicine,8,12,4,0.5350503948450613,0.7294800184737171
103,Cardiology,12,40,29,0.31217181890181006,0.452360966414755
165,Cardiology,24,10,21,0.8530110766671964,0.5992079272157195
148,General Medicine,8,44,20,0.9994856651492193,0.0
130,General Medicine,24,25,16,0.4394436777327615,0.7174967531930175
165,General Medicine,8,10,19,0.9319318346488619,0.18776704494655524
153,Cardiology,12,23,21,0.9851141117200594,0.39287734941493363
101,General Medicine,12,16,3,0.45605195722189484,0.526989305698822
160,Emergency,12,32,3,0.7446559752553126,0.6180910218454906
114,Emergency,24,44,20,0.6229832528611617,0.561508407838166
159,Cardiology,8,38,23,0.749974319827041,0.3591846049440756
142,Cardiology,12,31,20,0.2387374611327559,0.5752742489409479
192,Cardiology,24,25,6,0.4300478556914361,0.7682856528974807
197,Neurology,24,38,7,0.15651823667782022,0.9007452036186249
139,Cardiology,8,15,21,0.6518945230724121,0.3431334952838469
195,Neurology,12,27,21,0.9340267860124506,0.3595145893930838
184,Cardiology,24,38,29,0.6042549210691829,0.5832165663283666
129,Orthopedics,12,34,1,0.16329845847725988,0.9221264628702305
162,Pediatrics,8,11,28,0.9373396599092367,0.3377164898375431
123,General Medicine,12,41,28,0.2196684195818171,0.3828678975595763
143,General Medicine,12,45,9,0.8946472861357264,0.4505216254242317
113,Emergency,24,41,4,0.742804521176371,0.6731706455328603
127,Orthopedics,24,29,16,0.6727309797445958,0.7422007583073837
113,Pediatrics,8,46,24,0.6281628378624705,0.39411399904943584
155,General Medicine,8,47,6,0.2180342933573141,0.9040400819302696
133,General Medicine,8,42,1,0.5507593771372441,0.7574125280519204
177,Neurology,24,14,5,0.27702373451865636,0.982045850543927
188,Emergency,8,15,9,0.6146054848875783,0.5254693476274163
111,Neurology,8,31,8,0.5026093699651485,0.7405425797974874
155,Neurology,24,30,27,0.7117080056105449,0.5654854918765334
160,Emergency,8,28,4,0.9842473268759888,0.5519932231540393
160,Pediatrics,24,24,2,0.4249138632541499,0.6854269113217183
139,Emergency,8,43,10,0.6550421467059667,0.37345308614133593
119,Cardiology,24,16,9,0.8779662338802359,0.5634994449894691
141,Neurology,12,26,15,0.18363397019581962,0.7297302408937592
106,Cardiology,24,14,26,0.8202214551407017,0.39729238302006137
178,Emergency,24,48,19,0.3154824736572729,0.8476365872104616
172,Emergency,24,11,18,0.5862484167317539,0.5706652479210031
167,General Medicine,8,36,0,0.9923512946814855,0.6606099603399436
130,Pediatrics,24,33,25,0.9856468708914341,0.42006911023529353
186,Neurology,24,37,29,0.38421787553343545,0.7432243679371343
169,Orthopedics,8,10,10,0.21858666054756995,0.6053029178733871
191,Emergency,12,30,28,0.9443665330866049,0.11175670373446656
175,General Medicine,24,37,14,0.9041764914990341,0.604756311734583
146,Orthopedics,8,12,6,0.6544287066136757,0.7110498632212949
150,Neurology,12,39,7,0.12916934995377102,0.8923098700313603
157,Cardiology,24,10,15,0.7761522916827036,0.507443764890608
121,Neurology,12,27,17,0.24476969191726128,0.7572305737938719
123,Pediatrics,24,42,23,0.9487191445304561,0.5335948861727422
133,Orthopedics,24,24,27,0.49161346281737217,0.520449401753154
162,General Medicine,12,33,24,0.6536040473560156,0.48346203200894655
159,Orthopedics,12,45,22,0.3529719447451084,0.5980651756443973
118,Cardiology,12,43,10,0.527568294169578,0.6744457984871394
123,General Medicine,24,35,0,0.7791719528976431,0.5500234404436035
163,Cardiology,24,49,15,0.5428149062240829,0.7714118014627042
119,Emergency,8,31,3,0.8624775965220441,0.5444956802593994
197,Neurology,8,25,22,0.7417246923996158,0.22601852744142353
126,Pediatrics,8,49,5,0.16962361507409163,0.8839155728982939
157,Emergency,24,25,10,0.6461518638658701,0.6571984034101579
143,Neurology,12,14,29,0.6513394893942829,0.2333895312911352
192,Cardiology,8,15,23,0.44280851715197467,0.5445732961218867
164,Pediatrics,24,33,5,0.3904515347875043,0.8353870199566714
145,Cardiology,12,39,9,0.1565988346092746,0.8228105764696361
199,General Medicine,8,46,5,0.5015408305947013,0.7025042118927957
153,Cardiology,12,41,9,0.40293681206631493,0.7278604309614712
138,Orthopedics,12,28,21,0.9559565287158257,0.3647760796472829
106,Neurology,8,37,22,0.7067569436608161,0.4188691567636247
153,Emergency,8,17,4,0.514055269510915,0.8774537303709842
142,Orthopedics,24,10,27,0.7791507825596966,0.4906098646085294
119,General Medicine,12,13,26,0.8008926738323736,0.4222823045950609
183,Neurology,8,31,8,0.5324103024170378,0.6997399872071097
124,General Medicine,8,31,6,0.16818202186638176,0.8891702354216539
142,Neurology,12,39,16,0.802496019023631,0.6061493436026371
184,Neurology,12,36,26,0.18125563850905907,0.6876859194433073
172,Pediatrics,12,36,11,0.8627561438545792,0.5591199938206258
126,Orthopedics,8,22,27,0.40074120334775465,0.26999800714601074
191,Emergency,8,48,29,0.6744168679855428,0.2168133172119281
124,Orthopedics,24,36,24,0.7663640076208467,0.438858413871291
135,General Medicine,12,48,10,0.13167321879340058,0.8684473618007251
197,Cardiology,8,47,5,0.4461528752606786,0.7597174583796092
165,General Medicine,8,17,26,0.6437287071994547,0.11185655505344841
108,Neurology,12,21,23,0.8633298225672469,0.3202467817212018
182,Cardiology,8,33,24,0.7459927148623683,0.17745819863414072
178,Orthopedics,12,27,10,0.9065270477880522,0.582673554210497
152,Emergency,8,24,10,0.17445040403911938,0.7133138268394031
120,Cardiology,12,25,13,0.16463980198523043,0.6293327380218926
149,Cardiology,12,42,15,0.7421724466983753,0.5602166398639895
115,Pediatrics,8,19,1,0.4586754168980345,0.8184459397393691
165,Orthopedics,12,33,1,0.5334681351258457,0.7865631782951801
125,Cardiology,24,28,4,0.6438844320481202,0.6072060697738534
143,Orthopedics,24,36,13,0.9873473155725798,0.5825857264697308
128,Emergency,12,40,20,0.16044953998324077,0.6745108207509372
196,Cardiology,24,30,27,0.19800540048356646,0.7347394885962013
197,Emergency,8,25,9,0.8463819120530297,0.366904266944327
145,General Medicine,8,32,9,0.11847183504061187,0.6616796186617145
190,Cardiology,12,23,17,0.5054093566555636,0.9952812906311665
170,Neurology,8,32,25,0.7967064606686524,0.09725253327265726
148,Pediatrics,8,27,19,0.27574193893068377,0.3227375166674672
114,Pediatrics,24,45,8,0.2683091017590171,0.8041327118828764
116,Pediatrics,8,21,3,0.3792271098994119,0.7730107452107234
108,Emergency,8,46,16,0.2350093050234503,0.5143080065603517
176,Orthopedics,24,20,20,0.7106975683497014,0.5085444601802923
131,Pediatrics,12,14,1,0.2801237963477202,0.8635686657979896
165,General Medicine,12,30,13,0.3041717851412324,0.7522762673511985
158,Cardiology,24,41,21,0.6174416332826143,0.4817730259563283
131,Cardiology,24,38,0,0.9706069705564396,0.5721916189043325
183,Neurology,8,16,22,0.9224943151316871,0.2183273120221732
142,Emergency,8,45,6,0.8780470566642298,0.51238490213273
182,Cardiology,12,49,3,0.5778314499950387,0.66270067229107
190,Cardiology,12,36,8,0.3679766341351487,0.6503037688214006
199,Neurology,24,15,2,0.7351904604459388,0.8664025352164593
158,Neurology,8,47,4,0.45061955180127844,0.5110571899285155
129,Orthopedics,24,13,20,0.8001180850880882,0.6574858278003006
110,Orthopedics,12,44,23,0.11457233701958239,0.5524206101388066
179,Orthopedics,12,19,9,0.5765860368701217,0.6809005059259916
125,Cardiology,24,47,9,0.40361544549763506,0.790124854351179
193,Neurology,8,39,3,0.3241441952522009,0.7101462294349938
101,General Medicine,8,18,16,0.695653153861939,0.40251346799610355
133,Emergency,24,25,26,0.6925360002499991,0.5207724065457088
140,Orthopedics,12,13,20,0.13336046014923544,0.6994269175022202
185,General Medicine,24,35,16,0.9529289974142987,0.6470234890272464
130,Pediatrics,24,38,18,0.42566773253546786,0.8595233852711167
162,Cardiology,8,37,5,0.9256670329590857,0.45925110714603556
154,Emergency,12,20,0,0.6253479893530719,0.7844364315925968
160,Cardiology,12,37,25,0.6873314255860463,0.5144327207077705
184,General Medicine,8,41,13,0.9644640204879812,0.3271594687560567
135,Orthopedics,12,33,29,0.8399775516993769,0.36146941303317437
139,General Medicine,12,48,12,0.2260315090272236,0.9976057625160035
122,General Medicine,8,16,2,0.10469886633400075,0.8065999046144477
125,Cardiology,12,27,22,0.37772864230757963,0.6217730463657862
117,Orthopedics,12,12,1,0.5396838349488612,0.6708464775665153
178,Cardiology,24,29,21,0.758934902047055,0.5026655316413765
133,Orthopedics,12,43,6,0.6949435423354313,0.5994585843151063
185,Neurology,24,39,27,0.38157055426906916,0.7229074227233314
127,Neurology,24,18,11,0.587796390247021,0.8987486743919457
148,Neurology,24,19,1,0.6858399844222964,0.659708787538476
163,Neurology,8,15,10,0.5623751818394226,0.6884221322717672
170,Neurology,8,26,15,0.7200768664380076,0.34054036638773166
162,Pediatrics,12,24,26,0.536696428553502,0.4163822044155998
161,Cardiology,24,42,4,0.576716506285252,0.8755909773467696
141,General Medicine,12,22,25,0.9466977635176247,0.4045071622506937
123,Neurology,12,31,27,0.4502423148663536,0.4412206129257731
134,Pediatrics,12,25,25,0.7801365980148975,0.31488705536170136
176,Pediatrics,12,43,16,0.40120889154924344,0.6863725333620281
154,Cardiology,12,12,2,0.39866908185186434,0.7501266394005774
148,Cardiology,24,17,13,0.9340044371875675,0.49715719652541496
176,Orthopedics,24,29,15,0.728804354880385,0.5745828626176781
194,Orthopedics,24,33,16,0.9360624591798143,0.5077461137055843
158,Neurology,24,27,27,0.9951233158085729,0.37486915089238226
182,Emergency,8,32,18,0.1001828486749603,0.4589572346070234
192,Orthopedics,24,10,3,0.984835224125748,0.7425269647951809
121,Emergency,24,11,27,0.19078364771073597,0.837029043125666
184,General Medicine,24,14,27,0.16337033194410588,0.7571713405326809
160,Orthopedics,8,27,20,0.7910288242800196,0.2347332696884834
179,General Medicine,12,25,19,0.41516614055845524,0.716733185837831
129,Pediatrics,8,19,19,0.9260307428500469,0.3200972131897545
168,Pediatrics,24,38,24,0.5900559120384558,0.5491065742476385
159,General Medicine,24,44,24,0.4475004793762092,0.7217494489822733
105,Pediatrics,8,34,8,0.16609363623392598,0.7916346537171703
184,General Medicine,12,33,10,0.5181722665990336,0.6811623199242948
110,Emergency,8,22,4,0.3501079606450108,0.8711549039315202
123,Neurology,8,30,10,0.16895179099114788,0.7950231550177931
191,General Medicine,24,48,12,0.7033496767967328,0.7290514503300333
178,Orthopedics,8,43,20,0.9796031951479458,0.4164421113575465
150,Orthopedics,8,28,1,0.4410230368568907,0.8632017014047966
118,Emergency,8,37,21,0.36753842853565044,0.6943752051981483
149,General Medicine,8,36,1,0.18096417127945774,1.0
180,Pediatrics,8,35,9,0.30083069899457093,0.6863430713265691
102,Neurology,8,20,12,0.3564750248185652,0.4810200863499101
102,Orthopedics,24,44,4,0.40975805155245826,0.9315196799287534
191,Neurology,24,29,10,0.6705703434200363,0.5400876512402631
130,Neurology,24,21,28,0.20338541025748663,0.7591709813343781
146,Cardiology,24,37,14,0.1525815220808651,0.9237135715660518
107,Neurology,8,11,27,0.9375236355629869,0.011456532993670457
116,General Medicine,8,10,27,0.8192698226312505,0.10306008790212058
198,Cardiology,8,18,4,0.3503998782238207,0.678434459380494
199,Emergency,8,31,19,0.674912970838616,0.5802498401834391
190,Pediatrics,24,49,4,0.6332430518199151,0.7951460124489939
144,Cardiology,24,36,6,0.7687095251800324,0.5826557716622071
196,Neurology,8,18,9,0.8733650308452343,0.3278861502804805
159,Pediatrics,8,16,28,0.4219768452946202,0.21903956883742054
174,Neurology,8,45,1,0.6947487844527912,0.6405286131231499
120,Neurology,8,47,0,0.8218368166518916,0.6157720457872944
169,Cardiology,12,11,19,0.7293648743881385,0.5499433513217493
120,Emergency,12,14,22,0.9299220296811009,0.21194861770147758
157,Neurology,12,26,0,0.5452187074467387,0.8906451489132741
154,General Medicine,12,46,3,0.8223765339656963,0.45289776868683246
127,Cardiology,8,44,14,0.9187672580570172,0.3624939866419058
180,General Medicine,8,17,14,0.6013475873927675,0.42734648575804013
181,General Medicine,8,12,29,0.11556417946903548,0.5094845418090196
174,Neurology,12,12,5,0.8362075317947673,0.7470612957848094
145,General Medicine,12,10,5,0.8614305743408082,0.6738057144953569
143,Pediatrics,8,33,0,0.45986559470690724,0.8603132742739592
188,Emergency,12,39,6,0.30617026613290965,0.7756692692105113
193,Neurology,24,35,29,0.9803343402478569,0.5607437423315095
124,General Medicine,12,47,4,0.5964612241536266,0.6113524527392201
170,Emergency,12,49,21,0.5645617169588493,0.5563891569336333
148,Emergency,12,47,16,0.9514668648148914,0.5278742659138986
145,Pediatrics,12,12,6,0.46728740106640465,0.8296991232601914
190,Pediatrics,8,22,3,0.8633223984021764,0.6512984661199631
189,Orthopedics,24,45,2,0.7305859762207713,0.7454232105102445
162,Emergency,8,21,11,0.9709438349114283,0.4945933230443461
176,Neurology,12,29,26,0.48578584829621696,0.46739884020731
187,Pediatrics,12,48,28,0.9168632994851625,0.42592461189153663
111,Neurology,12,17,14,0.6119926454431794,0.7859013695648223
177,Emergency,12,11,19,0.5282888251816703,0.36633234622938016
156,Pediatrics,12,20,8,0.37509719007723497,0.7105673532867703
172,Orthopedics,24,30,20,0.5974282146863275,0.5244558298673062
163,Emergency,8,46,11,0.615296751361528,0.48237796387411236
130,Neurology,12,15,4,0.9085520224068635,0.5989639353669698
103,Orthopedics,24,28,7,0.7336559163558886,0.709889098863313
153,Emergency,8,39,14,0.8438262920635657,0.38345458107448877
182,Pediatrics,8,48,6,0.7922170327633472,0.6341804824647898
164,General Medicine,8,45,18,0.34898189815268277,0.44924321930404953
192,Emergency,12,29,12,0.2852178085541591,0.6954348028936146
105,Cardiology,12,19,0,0.3326332201498351,0.9315408658965899
164,Neurology,24,33,27,0.2319214819378007,0.7054105479633036
188,Pediatrics,24,42,10,0.4473657311432164,0.6296499252543735
190,Pediatrics,8,38,12,0.6885106431192355,0.7227706907291461
121,Cardiology,12,39,1,0.5832797430746833,0.8480097367520362
116,General Medicine,8,45,18,0.7112928958527871,0.3942890759740541
158,Orthopedics,8,15,10,0.4204886080471173,0.7335360644517847
128,Pediatrics,24,23,0,0.2847500079259239,0.9278328409352059
166,Orthopedics,12,12,0,0.28248233363127184,0.728189224297167
116,Orthopedics,24,33,7,0.6407762920360441,0.715260836572929
101,Orthopedics,12,28,12,0.247865283092287,0.6785152679941747
131,General Medicine,8,47,7,0.45745045507557924,0.6970601566816094
121,Emergency,8,43,1,0.2915494684984398,0.9050668478811088
196,Cardiology,8,18,7,0.6964843462560509,0.6853673387774804
157,Neurology,12,39,26,0.6538787549017345,0.3148680766075421
152,Cardiology,8,41,28,0.4430124700997856,0.20288091348076032
185,Pediatrics,12,22,13,0.21584576758105467,0.7037437835294186
146,Cardiology,12,27,1,0.2906351330020077,1.0
103,Neurology,24,31,12,0.5249881529220999,0.6786584066083501
137,Emergency,8,13,26,0.9748741819907527,0.17604169524634114
112,Pediatrics,24,32,4,0.3436972853537831,0.8319354940056992
160,Emergency,12,16,0,0.27207132121530314,0.8516456378159757
186,Pediatrics,8,20,8,0.2986150764190341,0.7439980139915497
163,Neurology,8,48,19,0.737325222551163,0.42800498847892954
176,Emergency,12,43,9,0.9232157488559692,0.5855959165545663
183,Neurology,8,14,29,0.16765446152732455,0.2683086155718195
132,Neurology,12,34,10,0.7743596874140966,0.5987593789617808
197,General Medicine,8,37,17,0.5451460116935493,0.6262462598242022
137,Cardiology,8,23,16,0.8426714200311766,0.3934225185896463
128,Pediatrics,12,36,5,0.47935479049368424,0.8588455894331934
160,Orthopedics,24,25,10,0.10469462650911326,1.0
131,Orthopedics,12,36,23,0.7145167390566142,0.4430908675753677
110,Emergency,8,11,3,0.8271742883385755,0.6066841984078021
117,Neurology,12,28,0,0.9118189847378393,0.6782532452045635
144,Cardiology,12,32,0,0.6121461601855308,0.8838694017854826
120,Pediatrics,12,23,21,0.20984365111883102,0.6376503509123428
111,Emergency,8,35,17,0.43285117980300025,0.39344091719751745
119,Neurology,24,17,4,0.8058252206090007,0.6886474892664864
106,General Medicine,24,36,15,0.5449716689932133,0.7810883572274805
190,Orthopedics,8,49,1,0.7293200393624514,0.7294819870088646
170,Orthopedics,24,37,8,0.10422071502291914,0.9522003967117121
101,Pediatrics,12,13,1,0.16570210576369218,0.9173636069625632
142,Pediatrics,12,47,4,0.7130472566037716,0.6412902770524102
196,Pediatrics,24,20,19,0.3611816928453825,0.8638549933045958
120,Emergency,24,33,26,0.4493680189371023,0.4793687445737814
128,Pediatrics,24,37,16,0.6779196205970427,0.6379990655209347
131,Emergency,12,27,25,0.20081304423709687,0.5089445878719747
144,Cardiology,12,30,24,0.8494375197615555,0.35695150143539345
175,Neurology,8,35,18,0.22999083414686647,0.5968987494082388
176,Orthopedics,8,12,9,0.7599542896461409,0.5778562020277563
158,Emergency,12,22,7,0.3634762321395639,0.7812892593252535
102,Neurology,12,47,19,0.3339738695185177,0.767967266907259
138,General Medicine,8,37,10,0.8391382290863877,0.4874046407850989
150,Pediatrics,8,23,12,0.5969815716280333,0.4300637845385365
107,Orthopedics,12,10,12,0.2849480064774046,0.8394983870578476
145,General Medicine,24,37,8,0.1022916258201861,0.9427427663220511
165,Emergency,12,45,4,0.9757313914598211,0.46373801335696235
105,Pediatrics,24,20,17,0.4882475702103375,0.771539319823437
157,Neurology,12,49,7,0.45768051540267674,0.6735981908574485
140,Cardiology,8,13,28,0.14528312759607592,0.5104144733343442
178,Neurology,8,43,19,0.9049631224158664,0.15560983074922283
153,Emergency,8,10,13,0.2265289263434646,0.6531343831550381
175,Cardiology,12,19,1,0.40191014044882734,0.8697547804647738
140,Cardiology,12,26,21,0.4789935054872201,0.43923295446064714
147,Pediatrics,12,16,15,0.8290951739020601,0.5331824889649356
195,Neurology,24,48,0,0.4235199689266407,0.9338719130970071
169,Emergency,12,22,23,0.5783162881175319,0.4608155481347443
126,General Medicine,24,31,24,0.4858583226774158,0.694955181067039
146,General Medicine,24,10,22,0.380660225616695,0.6307005355160776
176,Cardiology,24,37,28,0.9516727764180575,0.730466233422414
122,Pediatrics,8,42,12,0.8171891297438602,0.4487471138570384
173,General Medicine,24,22,24,0.25691766397731775,0.7803574123376932
113,Cardiology,24,10,17,0.5992357013987709,0.6272584986333806
160,Neurology,8,47,26,0.8169041071742397,0.11967914182981891
166,General Medicine,24,34,0,0.6218109753658366,0.8477174376675959
175,Orthopedics,12,30,6,0.5444013627963379,0.46655230086658983
124,Emergency,12,42,3,0.1648534576958849,0.7141654297921849
164,Orthopedics,8,46,9,0.19546001965584975,0.7850904843534482
195,Neurology,8,43,7,0.32071558168061376,0.7036928151752931
123,Orthopedics,24,12,2,0.5620570220753602,0.8472160693213182
152,Neurology,24,39,22,0.9885670161116917,0.4152762435014791
172,Neurology,24,12,6,0.8220395728691308,0.4665327501477201
149,Pediatrics,8,27,26,0.19904590041786896,0.42624655011477386
100,Orthopedics,24,32,25,0.7455334543289599,0.5187382234788004
138,Cardiology,12,17,24,0.8294242052554555,0.25998253988366055
173,Neurology,12,18,15,0.4728369505070895,0.7019927555696861
143,Orthopedics,24,11,26,0.39713286103884027,0.7143417102023412
193,Cardiology,8,11,19,0.6261535936338916,0.29470383659042076
104,Emergency,12,36,29,0.5672381994716089,0.25731254110418433
167,Cardiology,8,48,9,0.33869224521721275,0.7312873883404096
171,Orthopedics,12,45,12,0.45764004752464615,0.5713105465025381
179,Orthopedics,24,14,29,0.5899937646605726,0.4868121869545904
